col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
1097,神崋号客运型*32,神崋号客运型*32,10080,1,1,13,1,1097
1098,神崋号客运型*32,神崋号客运型*32,13440,1,1,13,1,1098
1099,神崋号客运型*32,神崋号客运型*32,16800,1,1,13,1,1099
1100,神崋号货运型*32,神崋号货运型*32,33600,1,1,12,1,1100
1101,神崋号货运型*32,神崋号货运型*32,3360,1,1,13,1,1101
1102,神崋号货运型*32,神崋号货运型*32,6720,1,1,13,1,1102
1103,神崋号货运型*32,神崋号货运型*32,10080,1,1,13,1,1103
1104,神崋号货运型*32,神崋号货运型*32,13440,1,1,13,1,1104
1105,神崋号货运型*32,神崋号货运型*32,16800,1,1,13,1,1105
1106,神崋号客货型*32,神崋号客货型*32,33600,1,1,12,1,1106
1107,神崋号客货型*32,神崋号客货型*32,3360,1,1,13,1,1107
1108,神崋号客货型*32,神崋号客货型*32,6720,1,1,13,1,1108
1109,神崋号客货型*32,神崋号客货型*32,10080,1,1,13,1,1109
1110,神崋号客货型*32,神崋号客货型*32,13440,1,1,13,1,1110
1111,神崋号客货型*32,神崋号客货型*32,16800,1,1,13,1,1111
1112,2022虎年涂装客运型*32,2022虎年涂装客运型*32,33600,1,1,12,1,1112
1113,2022虎年涂装客运型*32,2022虎年涂装客运型*32,3360,1,1,13,1,1113
1114,2022虎年涂装客运型*32,2022虎年涂装客运型*32,6720,1,1,13,1,1114
1115,2022虎年涂装客运型*32,2022虎年涂装客运型*32,10080,1,1,13,1,1115
1116,2022虎年涂装客运型*32,2022虎年涂装客运型*32,13440,1,1,13,1,1116
1117,2022虎年涂装客运型*32,2022虎年涂装客运型*32,16800,1,1,13,1,1117
1118,2022虎年涂装货运型*32,2022虎年涂装货运型*32,33600,1,1,12,1,1118
1119,2022虎年涂装货运型*32,2022虎年涂装货运型*32,3360,1,1,13,1,1119
1120,2022虎年涂装货运型*32,2022虎年涂装货运型*32,6720,1,1,13,1,1120
1121,2022虎年涂装货运型*32,2022虎年涂装货运型*32,10080,1,1,13,1,1121
1122,2022虎年涂装货运型*32,2022虎年涂装货运型*32,13440,1,1,13,1,1122
1123,2022虎年涂装货运型*32,2022虎年涂装货运型*32,16800,1,1,13,1,1123
1124,2022虎年涂装客货型*32,2022虎年涂装客货型*32,33600,1,1,12,1,1124
1125,2022虎年涂装客货型*32,2022虎年涂装客货型*32,3360,1,1,13,1,1125
1126,2022虎年涂装客货型*32,2022虎年涂装客货型*32,6720,1,1,13,1,1126
1127,2022虎年涂装客货型*32,2022虎年涂装客货型*32,10080,1,1,13,1,1127
1128,2022虎年涂装客货型*32,2022虎年涂装客货型*32,13440,1,1,13,1,1128
1129,2022虎年涂装客货型*32,2022虎年涂装客货型*32,16800,1,1,13,1,1129
1130,小玉号客运型*32,小玉号客运型*32,33600,1,1,12,1,1130
1131,小玉号客运型*32,小玉号客运型*32,3360,1,1,13,1,1131
1132,小玉号客运型*32,小玉号客运型*32,6720,1,1,13,1,1132
1133,小玉号客运型*32,小玉号客运型*32,10080,1,1,13,1,1133
1134,小玉号客运型*32,小玉号客运型*32,13440,1,1,13,1,1134
1135,小玉号客运型*32,小玉号客运型*32,16800,1,1,13,1,1135
1136,小玉号货运型*32,小玉号货运型*32,33600,1,1,12,1,1136
1137,小玉号货运型*32,小玉号货运型*32,3360,1,1,13,1,1137
1138,小玉号货运型*32,小玉号货运型*32,6720,1,1,13,1,1138
1139,小玉号货运型*32,小玉号货运型*32,10080,1,1,13,1,1139
1140,小玉号货运型*32,小玉号货运型*32,13440,1,1,13,1,1140
1141,小玉号货运型*32,小玉号货运型*32,16800,1,1,13,1,1141
1142,小玉号客货型*32,小玉号客货型*32,33600,1,1,12,1,1142
1143,小玉号客货型*32,小玉号客货型*32,3360,1,1,13,1,1143
1144,小玉号客货型*32,小玉号客货型*32,6720,1,1,13,1,1144
1145,小玉号客货型*32,小玉号客货型*32,10080,1,1,13,1,1145
1146,小玉号客货型*32,小玉号客货型*32,13440,1,1,13,1,1146
1147,小玉号客货型*32,小玉号客货型*32,16800,1,1,13,1,1147
1148,埃维利亚自由号客运型,埃维利亚自由号客运型,450,1,64,1,1,1148
1149,埃维利亚自由号货运型,埃维利亚自由号货运型,450,1,64,1,1,1149
1150,埃维利亚自由号客货型,埃维利亚自由号客货型,450,1,64,1,1,1150
1151,蒙特利尔双层客运型,蒙特利尔双层客运型,450,1,64,1,1,1151
1152,蒙特利尔双层货运型,蒙特利尔双层货运型,450,1,64,1,1,1152
1153,蒙特利尔双层客货型,蒙特利尔双层客货型,450,1,64,1,1,1153
1154,光明线号客运型,光明线号客运型,425,1,64,1,1,1154
1155,光明线号货运型,光明线号货运型,425,1,64,1,1,1155
1156,光明线号客货型,光明线号客货型,425,1,64,1,1,1156
1157,TGV PSE客运型*32,TGV PSE客运型*32,33600,1,1,12,1,1157
1158,TGV PSE客运型*32,TGV PSE客运型*32,3360,1,1,13,1,1158
1159,TGV PSE客运型*32,TGV PSE客运型*32,6720,1,1,13,1,1159
1160,TGV PSE客运型*32,TGV PSE客运型*32,10080,1,1,13,1,1160
1161,TGV PSE客运型*32,TGV PSE客运型*32,13440,1,1,13,1,1161
1162,TGV PSE客运型*32,TGV PSE客运型*32,16800,1,1,13,1,1162
1163,TGV PSE货运型*32,TGV PSE货运型*32,33600,1,1,12,1,1163
1164,TGV PSE货运型*32,TGV PSE货运型*32,3360,1,1,13,1,1164
1165,TGV PSE货运型*32,TGV PSE货运型*32,6720,1,1,13,1,1165
1166,TGV PSE货运型*32,TGV PSE货运型*32,10080,1,1,13,1,1166
1167,TGV PSE货运型*32,TGV PSE货运型*32,13440,1,1,13,1,1167
1168,TGV PSE货运型*32,TGV PSE货运型*32,16800,1,1,13,1,1168
1169,TGV PSE客货型*32,TGV PSE客货型*32,33600,1,1,12,1,1169
1170,TGV PSE客货型*32,TGV PSE客货型*32,3360,1,1,13,1,1170
1171,TGV PSE客货型*32,TGV PSE客货型*32,6720,1,1,13,1,1171
1172,TGV PSE客货型*32,TGV PSE客货型*32,10080,1,1,13,1,1172
1173,TGV PSE客货型*32,TGV PSE客货型*32,13440,1,1,13,1,1173
1174,TGV PSE客货型*32,TGV PSE客货型*32,16800,1,1,13,1,1174
1175,费城不锈钢双层列车客运型*32,费城不锈钢双层列车客运型*32,33600,1,1,12,1,1175
1176,费城不锈钢双层列车客运型*32,费城不锈钢双层列车客运型*32,3360,1,1,13,1,1176
1177,费城不锈钢双层列车客运型*32,费城不锈钢双层列车客运型*32,6720,1,1,13,1,1177
1178,费城不锈钢双层列车客运型*32,费城不锈钢双层列车客运型*32,10080,1,1,13,1,1178
1179,费城不锈钢双层列车客运型*32,费城不锈钢双层列车客运型*32,13440,1,1,13,1,1179
1180,费城不锈钢双层列车客运型*32,费城不锈钢双层列车客运型*32,16800,1,1,13,1,1180
1181,费城不锈钢双层列车货运型*32,费城不锈钢双层列车货运型*32,33600,1,1,12,1,1181
1182,费城不锈钢双层列车货运型*32,费城不锈钢双层列车货运型*32,3360,1,1,13,1,1182
1183,费城不锈钢双层列车货运型*32,费城不锈钢双层列车货运型*32,6720,1,1,13,1,1183
1184,费城不锈钢双层列车货运型*32,费城不锈钢双层列车货运型*32,10080,1,1,13,1,1184
1185,费城不锈钢双层列车货运型*32,费城不锈钢双层列车货运型*32,13440,1,1,13,1,1185
1186,费城不锈钢双层列车货运型*32,费城不锈钢双层列车货运型*32,16800,1,1,13,1,1186
1187,费城不锈钢双层列车客货型*32,费城不锈钢双层列车客货型*32,33600,1,1,12,1,1187
1188,费城不锈钢双层列车客货型*32,费城不锈钢双层列车客货型*32,3360,1,1,13,1,1188
1189,费城不锈钢双层列车客货型*32,费城不锈钢双层列车客货型*32,6720,1,1,13,1,1189
1190,费城不锈钢双层列车客货型*32,费城不锈钢双层列车客货型*32,10080,1,1,13,1,1190
1191,费城不锈钢双层列车客货型*32,费城不锈钢双层列车客货型*32,13440,1,1,13,1,1191
1192,费城不锈钢双层列车客货型*32,费城不锈钢双层列车客货型*32,16800,1,1,13,1,1192
1193,埃维利亚自由号客运型*32,埃维利亚自由号客运型*32,33600,1,1,12,1,1193
1194,埃维利亚自由号客运型*32,埃维利亚自由号客运型*32,3360,1,1,13,1,1194
1195,埃维利亚自由号客运型*32,埃维利亚自由号客运型*32,6720,1,1,13,1,1195
1196,埃维利亚自由号客运型*32,埃维利亚自由号客运型*32,10080,1,1,13,1,1196
1197,埃维利亚自由号客运型*32,埃维利亚自由号客运型*32,13440,1,1,13,1,1197
1198,埃维利亚自由号客运型*32,埃维利亚自由号客运型*32,16800,1,1,13,1,1198
1199,埃维利亚自由号货运型*32,埃维利亚自由号货运型*32,33600,1,1,12,1,1199
1200,埃维利亚自由号货运型*32,埃维利亚自由号货运型*32,3360,1,1,13,1,1200
1201,埃维利亚自由号货运型*32,埃维利亚自由号货运型*32,6720,1,1,13,1,1201
1202,埃维利亚自由号货运型*32,埃维利亚自由号货运型*32,10080,1,1,13,1,1202
1203,埃维利亚自由号货运型*32,埃维利亚自由号货运型*32,13440,1,1,13,1,1203
1204,埃维利亚自由号货运型*32,埃维利亚自由号货运型*32,16800,1,1,13,1,1204
1205,埃维利亚自由号客货型*32,埃维利亚自由号客货型*32,33600,1,1,12,1,1205
1206,埃维利亚自由号客货型*32,埃维利亚自由号客货型*32,3360,1,1,13,1,1206
1207,埃维利亚自由号客货型*32,埃维利亚自由号客货型*32,6720,1,1,13,1,1207
1208,埃维利亚自由号客货型*32,埃维利亚自由号客货型*32,10080,1,1,13,1,1208
1209,埃维利亚自由号客货型*32,埃维利亚自由号客货型*32,13440,1,1,13,1,1209
1210,埃维利亚自由号客货型*32,埃维利亚自由号客货型*32,16800,1,1,13,1,1210
1211,蒙特利尔双层客运型*32,蒙特利尔双层客运型*32,33600,1,1,12,1,1211
1212,蒙特利尔双层客运型*32,蒙特利尔双层客运型*32,3360,1,1,13,1,1212
1213,蒙特利尔双层客运型*32,蒙特利尔双层客运型*32,6720,1,1,13,1,1213
1214,蒙特利尔双层客运型*32,蒙特利尔双层客运型*32,10080,1,1,13,1,1214
1215,蒙特利尔双层客运型*32,蒙特利尔双层客运型*32,13440,1,1,13,1,1215
1216,蒙特利尔双层客运型*32,蒙特利尔双层客运型*32,16800,1,1,13,1,1216
1217,蒙特利尔双层货运型*32,蒙特利尔双层货运型*32,33600,1,1,12,1,1217
1218,蒙特利尔双层货运型*32,蒙特利尔双层货运型*32,3360,1,1,13,1,1218
1219,蒙特利尔双层货运型*32,蒙特利尔双层货运型*32,6720,1,1,13,1,1219
1220,蒙特利尔双层货运型*32,蒙特利尔双层货运型*32,10080,1,1,13,1,1220
1221,蒙特利尔双层货运型*32,蒙特利尔双层货运型*32,13440,1,1,13,1,1221
1222,蒙特利尔双层货运型*32,蒙特利尔双层货运型*32,16800,1,1,13,1,1222
1223,蒙特利尔双层客货型*32,蒙特利尔双层客货型*32,33600,1,1,12,1,1223
1224,蒙特利尔双层客货型*32,蒙特利尔双层客货型*32,3360,1,1,13,1,1224
1225,蒙特利尔双层客货型*32,蒙特利尔双层客货型*32,6720,1,1,13,1,1225
1226,蒙特利尔双层客货型*32,蒙特利尔双层客货型*32,10080,1,1,13,1,1226
1227,蒙特利尔双层客货型*32,蒙特利尔双层客货型*32,13440,1,1,13,1,1227
1228,蒙特利尔双层客货型*32,蒙特利尔双层客货型*32,16800,1,1,13,1,1228
1229,INDIAN-PACIFIC号客运型,INDIAN-PACIFIC号客运型,425,1,64,1,1,1229
1230,INDIAN-PACIFIC号货运型,INDIAN-PACIFIC号货运型,425,1,64,1,1,1230
1231,INDIAN-PACIFIC号客货型,INDIAN-PACIFIC号客货型,425,1,64,1,1,1231
1232,2022国庆涂装号客运型,2022国庆涂装号客运型,650,1,64,1,1,1232
1233,2022国庆涂装号货运型,2022国庆涂装号货运型,650,1,64,1,1,1233
1234,2022国庆涂装号客货型,2022国庆涂装号客货型,650,1,64,1,1,1234
1235,兴国号号客运型,兴国号号客运型,425,1,64,1,1,1235
1236,兴国号号货运型,兴国号号货运型,425,1,64,1,1,1236
1237,兴国号号客货型,兴国号号客货型,425,1,64,1,1,1237
1238,光明线客运型*32,光明线客运型*32,33600,1,1,12,1,1238
1239,光明线客运型*32,光明线客运型*32,3360,1,1,13,1,1239
1240,光明线客运型*32,光明线客运型*32,6720,1,1,13,1,1240
1241,光明线客运型*32,光明线客运型*32,10080,1,1,13,1,1241
1242,光明线客运型*32,光明线客运型*32,13440,1,1,13,1,1242
1243,光明线客运型*32,光明线客运型*32,16800,1,1,13,1,1243
1244,光明线货运型*32,光明线货运型*32,33600,1,1,12,1,1244
1245,光明线货运型*32,光明线货运型*32,3360,1,1,13,1,1245
1246,光明线货运型*32,光明线货运型*32,6720,1,1,13,1,1246
1247,光明线货运型*32,光明线货运型*32,10080,1,1,13,1,1247
1248,光明线货运型*32,光明线货运型*32,13440,1,1,13,1,1248
1249,光明线货运型*32,光明线货运型*32,16800,1,1,13,1,1249
1250,光明线客货型*32,光明线客货型*32,33600,1,1,12,1,1250
1251,光明线客货型*32,光明线客货型*32,3360,1,1,13,1,1251
1252,光明线客货型*32,光明线客货型*32,6720,1,1,13,1,1252
1253,光明线客货型*32,光明线客货型*32,10080,1,1,13,1,1253
1254,光明线客货型*32,光明线客货型*32,13440,1,1,13,1,1254
1255,光明线客货型*32,光明线客货型*32,16800,1,1,13,1,1255
1256,INDIAN-PACIFIC客运型*32,INDIAN-PACIFIC客运型*32,33600,1,1,12,1,1256
1257,INDIAN-PACIFIC客运型*32,INDIAN-PACIFIC客运型*32,3360,1,1,13,1,1257
1258,INDIAN-PACIFIC客运型*32,INDIAN-PACIFIC客运型*32,6720,1,1,13,1,1258
1259,INDIAN-PACIFIC客运型*32,INDIAN-PACIFIC客运型*32,10080,1,1,13,1,1259
1260,INDIAN-PACIFIC客运型*32,INDIAN-PACIFIC客运型*32,13440,1,1,13,1,1260
1261,INDIAN-PACIFIC客运型*32,INDIAN-PACIFIC客运型*32,16800,1,1,13,1,1261
1262,INDIAN-PACIFIC货运型*32,INDIAN-PACIFIC货运型*32,33600,1,1,12,1,1262
1263,INDIAN-PACIFIC货运型*32,INDIAN-PACIFIC货运型*32,3360,1,1,13,1,1263
1264,INDIAN-PACIFIC货运型*32,INDIAN-PACIFIC货运型*32,6720,1,1,13,1,1264
1265,INDIAN-PACIFIC货运型*32,INDIAN-PACIFIC货运型*32,10080,1,1,13,1,1265
1266,INDIAN-PACIFIC货运型*32,INDIAN-PACIFIC货运型*32,13440,1,1,13,1,1266
1267,INDIAN-PACIFIC货运型*32,INDIAN-PACIFIC货运型*32,16800,1,1,13,1,1267
1268,INDIAN-PACIFIC客货型*32,INDIAN-PACIFIC客货型*32,33600,1,1,12,1,1268
1269,INDIAN-PACIFIC客货型*32,INDIAN-PACIFIC客货型*32,3360,1,1,13,1,1269
1270,INDIAN-PACIFIC客货型*32,INDIAN-PACIFIC客货型*32,6720,1,1,13,1,1270
1271,INDIAN-PACIFIC客货型*32,INDIAN-PACIFIC客货型*32,10080,1,1,13,1,1271
1272,INDIAN-PACIFIC客货型*32,INDIAN-PACIFIC客货型*32,13440,1,1,13,1,1272
1273,INDIAN-PACIFIC客货型*32,INDIAN-PACIFIC客货型*32,16800,1,1,13,1,1273
1274,2022国庆涂装客运型*32,2022国庆涂装客运型*32,33600,1,1,12,1,1274
1275,2022国庆涂装客运型*32,2022国庆涂装客运型*32,3360,1,1,13,1,1275
1276,2022国庆涂装客运型*32,2022国庆涂装客运型*32,6720,1,1,13,1,1276
1277,2022国庆涂装客运型*32,2022国庆涂装客运型*32,10080,1,1,13,1,1277
1278,2022国庆涂装客运型*32,2022国庆涂装客运型*32,13440,1,1,13,1,1278
1279,2022国庆涂装客运型*32,2022国庆涂装客运型*32,16800,1,1,13,1,1279
1280,2022国庆涂装货运型*32,2022国庆涂装货运型*32,33600,1,1,12,1,1280
1281,2022国庆涂装货运型*32,2022国庆涂装货运型*32,3360,1,1,13,1,1281
1282,2022国庆涂装货运型*32,2022国庆涂装货运型*32,6720,1,1,13,1,1282
1283,2022国庆涂装货运型*32,2022国庆涂装货运型*32,10080,1,1,13,1,1283
1284,2022国庆涂装货运型*32,2022国庆涂装货运型*32,13440,1,1,13,1,1284
1285,2022国庆涂装货运型*32,2022国庆涂装货运型*32,16800,1,1,13,1,1285
1286,2022国庆涂装客货型*32,2022国庆涂装客货型*32,33600,1,1,12,1,1286
1287,2022国庆涂装客货型*32,2022国庆涂装客货型*32,3360,1,1,13,1,1287
1288,2022国庆涂装客货型*32,2022国庆涂装客货型*32,6720,1,1,13,1,1288
1289,2022国庆涂装客货型*32,2022国庆涂装客货型*32,10080,1,1,13,1,1289
1290,2022国庆涂装客货型*32,2022国庆涂装客货型*32,13440,1,1,13,1,1290
1291,2022国庆涂装客货型*32,2022国庆涂装客货型*32,16800,1,1,13,1,1291
1292,兴国号客运型*32,兴国号客运型*32,33600,1,1,12,1,1292
1293,兴国号客运型*32,兴国号客运型*32,3360,1,1,13,1,1293
1294,兴国号客运型*32,兴国号客运型*32,6720,1,1,13,1,1294
1295,兴国号客运型*32,兴国号客运型*32,10080,1,1,13,1,1295
1296,兴国号客运型*32,兴国号客运型*32,13440,1,1,13,1,1296
1297,兴国号客运型*32,兴国号客运型*32,16800,1,1,13,1,1297
1298,兴国号货运型*32,兴国号货运型*32,33600,1,1,12,1,1298
1299,兴国号货运型*32,兴国号货运型*32,3360,1,1,13,1,1299
1300,兴国号货运型*32,兴国号货运型*32,6720,1,1,13,1,1300
1301,兴国号货运型*32,兴国号货运型*32,10080,1,1,13,1,1301
1302,兴国号货运型*32,兴国号货运型*32,13440,1,1,13,1,1302
1303,兴国号货运型*32,兴国号货运型*32,16800,1,1,13,1,1303
1304,兴国号客货型*32,兴国号客货型*32,33600,1,1,12,1,1304
1305,兴国号客货型*32,兴国号客货型*32,3360,1,1,13,1,1305
1306,兴国号客货型*32,兴国号客货型*32,6720,1,1,13,1,1306
1307,兴国号客货型*32,兴国号客货型*32,10080,1,1,13,1,1307
1308,兴国号客货型*32,兴国号客货型*32,13440,1,1,13,1,1308
1309,兴国号客货型*32,兴国号客货型*32,16800,1,1,13,1,1309
1310,冰川列车客运型*32,冰川列车客运型*32,33600,1,1,12,1,1310
1311,冰川列车客运型*32,冰川列车客运型*32,3360,1,1,13,1,1311
1312,冰川列车客运型*32,冰川列车客运型*32,6720,1,1,13,1,1312
1313,冰川列车客运型*32,冰川列车客运型*32,10080,1,1,13,1,1313
1314,冰川列车客运型*32,冰川列车客运型*32,13440,1,1,13,1,1314
1315,冰川列车客运型*32,冰川列车客运型*32,16800,1,1,13,1,1315
1316,冰川列车货运型*32,冰川列车货运型*32,33600,1,1,12,1,1316
1317,冰川列车货运型*32,冰川列车货运型*32,3360,1,1,13,1,1317
1318,冰川列车货运型*32,冰川列车货运型*32,6720,1,1,13,1,1318
1319,冰川列车货运型*32,冰川列车货运型*32,10080,1,1,13,1,1319
1320,冰川列车货运型*32,冰川列车货运型*32,13440,1,1,13,1,1320
1321,冰川列车货运型*32,冰川列车货运型*32,16800,1,1,13,1,1321
1322,冰川列车客货型*32,冰川列车客货型*32,33600,1,1,12,1,1322
1323,冰川列车客货型*32,冰川列车客货型*32,3360,1,1,13,1,1323
1324,冰川列车客货型*32,冰川列车客货型*32,6720,1,1,13,1,1324
1325,冰川列车客货型*32,冰川列车客货型*32,10080,1,1,13,1,1325
1326,冰川列车客货型*32,冰川列车客货型*32,13440,1,1,13,1,1326
1327,冰川列车客货型*32,冰川列车客货型*32,16800,1,1,13,1,1327
1328,冰川列车号客运型,冰川列车号客运型,425,1,64,1,1,1328
1329,冰川列车号货运型,冰川列车号货运型,425,1,64,1,1,1329
1330,冰川列车号客货型,冰川列车号客货型,425,1,64,1,1,1330
1331,机电混动力调车号客运型,机电混动力调车号客运型,425,1,64,1,1,1331
1332,机电混动力调车号货运型,机电混动力调车号货运型,425,1,64,1,1,1332
1333,机电混动力调车号客货型,机电混动力调车号客货型,425,1,64,1,1,1333
1334,2022圣诞节涂装号客运型,2022圣诞节涂装号客运型,400,1,64,1,1,1334
1335,2022圣诞节涂装号货运型,2022圣诞节涂装号货运型,400,1,64,1,1,1335
1336,2022圣诞节涂装号客货型,2022圣诞节涂装号客货型,400,1,64,1,1,1336
1337,中国龙中速磁悬浮客运型,中国龙中速磁悬浮客运型,425,1,64,1,1,1337
1338,中国龙中速磁悬浮货运型,中国龙中速磁悬浮货运型,425,1,64,1,1,1338
1339,中国龙中速磁悬浮客货型,中国龙中速磁悬浮客货型,425,1,64,1,1,1339
1340,2023兔年涂装客运型,2023兔年涂装客运型,600,1,64,1,1,1340
1341,2023兔年涂装货运型,2023兔年涂装货运型,600,1,64,1,1,1341
1342,2023兔年涂装客货型,2023兔年涂装客货型,600,1,64,1,1,1342
1343,瑞雪迎春复兴号客运型,瑞雪迎春复兴号客运型,400,1,64,1,1,1343
1344,瑞雪迎春复兴号货运型,瑞雪迎春复兴号货运型,400,1,64,1,1,1344
1345,瑞雪迎春复兴号客货型,瑞雪迎春复兴号客货型,400,1,64,1,1,1345
1346,中速磁悬浮客运型,中速磁悬浮客运型,425,1,64,1,1,1346
1347,中速磁悬浮货运型,中速磁悬浮货运型,425,1,64,1,1,1347
1348,中速磁悬浮客货型,中速磁悬浮客货型,425,1,64,1,1,1348
1349,秦旅山海号客运型,秦旅山海号客运型,425,1,64,1,1,1349
1350,秦旅山海号货运型,秦旅山海号货运型,425,1,64,1,1,1350
1351,秦旅山海号客货型,秦旅山海号客货型,425,1,64,1,1,1351
1352,36+3特快列车客运型,36+3特快列车客运型,550,0,0,1,1,1352
1353,36+3特快列车货运型,36+3特快列车货运型,550,0,0,1,1,1353
1354,36+3特快列车客货型,36+3特快列车客货型,550,0,0,1,1,1354
1355,极光夜高速列车客运型,极光夜高速列车客运型,350,0,0,1,1,1355
1356,极光夜高速列车货运型,极光夜高速列车货运型,350,0,0,1,1,1356
1357,极光夜高速列车客货型,极光夜高速列车客货型,350,0,0,1,1,1357
1358,车厢_KCIC400AF动车组客运型,车厢_KCIC400AF动车组客运型,250,0,0,11,1,1358
1359,底盘_KCIC400AF动车组客运型,底盘_KCIC400AF动车组客运型,250,0,0,11,1,1359
1360,车头_KCIC400AF动车组客运型,车头_KCIC400AF动车组客运型,250,0,0,11,1,1360
1361,图纸_KCIC400AF动车组客运型,图纸_KCIC400AF动车组客运型,250,0,0,11,1,1361
1362,车厢_KCIC400AF动车组货运型,车厢_KCIC400AF动车组货运型,250,0,0,11,1,1362
1363,底盘_KCIC400AF动车组货运型,底盘_KCIC400AF动车组货运型,250,0,0,11,1,1363
1364,车头_KCIC400AF动车组货运型,车头_KCIC400AF动车组货运型,250,0,0,11,1,1364
1365,图纸_KCIC400AF动车组货运型,图纸_KCIC400AF动车组货运型,250,0,0,11,1,1365
1366,车厢_KCIC400AF动车组客货型,车厢_KCIC400AF动车组客货型,250,0,0,11,1,1366
1367,底盘_KCIC400AF动车组客货型,底盘_KCIC400AF动车组客货型,250,0,0,11,1,1367
1368,车头_KCIC400AF动车组客货型,车头_KCIC400AF动车组客货型,250,0,0,11,1,1368
1369,图纸_KCIC400AF动车组客货型,图纸_KCIC400AF动车组客货型,250,0,0,11,1,1369
1370,英国皇家号列车客运型,英国皇家号列车客运型,400,0,0,1,1,1370
1371,英国皇家号列车货运型,英国皇家号列车货运型,400,0,0,1,1,1371
1372,英国皇家号列车客货型,英国皇家号列车客货型,400,0,0,1,1,1372
1373,新型2ES7电力机车客运型,新型2ES7电力机车客运型,400,0,0,1,1,1373
1374,新型2ES7电力机车货运型,新型2ES7电力机车货运型,400,0,0,1,1,1374
1375,新型2ES7电力机车客货型,新型2ES7电力机车客货型,400,0,0,1,1,1375
1376,西门子Desiro HC双层列车客运型,西门子Desiro HC双层列车客运型,400,0,0,1,1,1376
1377,西门子Desiro HC双层列车货运型,西门子Desiro HC双层列车货运型,400,0,0,1,1,1377
1378,西门子Desiro HC双层列车客货型,西门子Desiro HC双层列车客货型,400,0,0,1,1,1378
1379,2024龙年涂装客运型,2024龙年涂装客运型,550,0,0,1,1,1379
1380,2024龙年涂装货运型,2024龙年涂装货运型,550,0,0,1,1,1380
1381,2024龙年涂装客货型,2024龙年涂装客货型,550,0,0,1,1,1381
1382,悉尼双层列车客运型,悉尼双层列车客运型,350,0,0,1,1,1382
1383,悉尼双层列车货运型,悉尼双层列车货运型,350,0,0,1,1,1383
1384,悉尼双层列车客货型,悉尼双层列车客货型,350,0,0,1,1,1384
1385,100绿宝石,100绿宝石,130,1,10,3,2,1385
1386,500绿宝石,500绿宝石,625,1,10,3,2,1386
1387,2000绿宝石,2000绿宝石,2600,1,10,3,2,1387
1388,5000绿宝石,5000绿宝石,5000,1,10,3,2,1388
1389,必和必拓铁矿火车客运型,必和必拓铁矿火车客运型,400,0,0,1,1,1389
1390,必和必拓铁矿火车货运型,必和必拓铁矿火车货运型,400,0,0,1,1,1390
1391,必和必拓铁矿火车客货型,必和必拓铁矿火车客货型,400,0,0,1,1,1391
1392,波兰 Impuls2列车客运型,波兰 Impuls2列车客运型,550,0,0,1,1,1392
1393,波兰 Impuls2列车货运型,波兰 Impuls2列车货运型,550,0,0,1,1,1393
1394,波兰 Impuls2列车客货型,波兰 Impuls2列车客货型,550,0,0,1,1,1394
1395,伯尔尼纳快车客运型,伯尔尼纳快车客运型,350,0,0,1,1,1395
1396,伯尔尼纳快车货运型,伯尔尼纳快车货运型,350,0,0,1,1,1396
1397,伯尔尼纳快车客货型,伯尔尼纳快车客货型,350,0,0,1,1,1397
1398,富士山观景特快列车客运型,富士山观景特快列车客运型,400,0,0,1,1,1398
1399,富士山观景特快列车货运型,富士山观景特快列车货运型,400,0,0,1,1,1399
1400,富士山观景特快列车客货型,富士山观景特快列车客货型,400,0,0,1,1,1400
1401,澜沧号动车客运型,澜沧号动车客运型,400,0,0,1,1,1401
1402,澜沧号动车货运型,澜沧号动车货运型,400,0,0,1,1,1402
1403,澜沧号动车客货型,澜沧号动车客货型,400,0,0,1,1,1403
1404,钢轨打磨车客运型,钢轨打磨车客运型,400,0,0,1,1,1404
1405,钢轨打磨车货运型,钢轨打磨车货运型,400,0,0,1,1,1405
1406,钢轨打磨车客货型,钢轨打磨车客货型,400,0,0,1,1,1406
1407,莫斯科2020列车客运型,莫斯科2020列车客运型,400,0,0,1,1,1407
1408,莫斯科2020列车货运型,莫斯科2020列车货运型,400,0,0,1,1,1408
1409,莫斯科2020列车客货型,莫斯科2020列车客货型,400,0,0,1,1,1409
1410,EMD AEM-7型电力机车客运型,EMD AEM-7型电力机车客运型,350,0,0,1,1,1410
1411,EMD AEM-7型电力机车货运型,EMD AEM-7型电力机车货运型,350,0,0,1,1,1411
1412,EMD AEM-7型电力机车客货型,EMD AEM-7型电力机车客货型,350,0,0,1,1,1412
1413,400系新型电车客运型,400系新型电车客运型,550,0,0,1,1,1413
1414,400系新型电车货运型,400系新型电车货运型,550,0,0,1,1,1414
1415,400系新型电车客货型,400系新型电车客货型,550,0,0,1,1,1415
1416,Travca机车客运型,Travca机车客运型,400,0,0,1,1,1416
1417,Travca机车货运型,Travca机车货运型,400,0,0,1,1,1417
1418,Travca机车客货型,Travca机车客货型,400,0,0,1,1,1418
1419,玲珑号磁浮列车客运型,玲珑号磁浮列车客运型,400,0,0,1,1,1419
1420,玲珑号磁浮列车货运型,玲珑号磁浮列车货运型,400,0,0,1,1,1420
1421,玲珑号磁浮列车客货型,玲珑号磁浮列车客货型,400,0,0,1,1,1421
1422,瑞士联邦铁路 BR193客运型,瑞士联邦铁路 BR193客运型,400,0,0,1,1,1422
